date,company,ratio,price,wallet,portfolio
2021-01-26,SBUX,0.296259226,100.09517669677734,964880.8807373047,35013.66729736328
2021-01-26,TSLA,0.5128447899184575,294.36334228515625,964880.8807373047,35013.66729736328
2021-01-26,WMT,0.6115720576,142.95382690429688,964880.8807373047,35013.66729736328
2021-01-27,AMZN,0.37776007176271237,161.62899780273438,964880.8807373047,35013.66729736328
2021-01-27,DIS,0.6331349207,163.02999877929688,964880.8807373047,35013.66729736328
2021-01-27,GOOGL,0.5545021654,90.9469985961914,964880.8807373047,35013.66729736328
2021-01-27,MCD,0.562078678,196.7973480224609,964880.8807373047,35013.66729736328
2021-01-27,META,0.5257228608,272.1400146484375,964880.8807373047,35013.66729736328
2021-01-27,MSFT,0.5508149382,228.24819946289065,964880.8807373047,35013.66729736328
2021-01-27,NFLX,0.7629708304,523.280029296875,964880.8807373047,35013.66729736328
2021-01-27,SBUX,0.7436938836,93.57450103759766,974238.3308410645,25004.149627685547
2021-01-27,TSLA,0.5062867437554031,288.0533447265625,974238.3308410645,25004.149627685547
2021-01-27,WMT,0.46258831980000004,139.39718627929688,974238.3308410645,25004.149627685547
2021-01-28,AMZN,0.25552073254337304,161.88099670410156,974238.3308410645,25004.149627685547
2021-01-28,DIS,0.34909932660000004,171.8800048828125,957050.3303527832,42192.1501159668
2021-01-28,GOOGL,0.4242497342,92.66000366210938,957050.3303527832,42192.1501159668
2021-01-28,MCD,0.4681963853,196.626220703125,957050.3303527832,42192.1501159668
2021-01-28,META,0.5812828881,265.0,957050.3303527832,42192.1501159668
2021-01-28,MSFT,0.46990400909999996,234.15777587890625,957050.3303527832,42192.1501159668
2021-01-28,NFLX,0.4995468865,538.5999755859375,957050.3303527832,42192.1501159668
2021-01-28,SBUX,0.4574229832,93.84221649169922,957050.3303527832,42192.1501159668
2021-01-28,TSLA,0.45500583566760033,278.4766540527344,957050.3303527832,42192.1501159668
2021-01-28,WMT,0.4980562451,139.30995178222656,957050.3303527832,42192.1501159668
2021-01-29,AMZN,0.391010470150005,160.30999755859375,957050.3303527832,42192.1501159668
2021-01-29,DIS,0.5261375152000001,168.1699981689453,957050.3303527832,42192.1501159668
2021-01-29,GOOGL,0.5572700606,91.36799621582033,957050.3303527832,42192.1501159668
2021-01-29,MCD,0.569911123,197.5959625244141,957050.3303527832,42192.1501159668
2021-01-29,META,0.40053499610000004,258.3299865722656,957050.3303527832,42192.1501159668
2021-01-29,MSFT,0.6365809997,227.32701110839844,957050.3303527832,42192.1501159668
2021-01-29,NFLX,0.5909545492,532.3900146484375,957050.3303527832,42192.1501159668
2021-01-29,SBUX,0.4627316481,92.56101989746094,957050.3303527832,42192.1501159668
2021-01-29,TSLA,0.5982239690989883,264.510009765625,957050.3303527832,42192.1501159668
2021-01-29,WMT,0.45281410609999995,136.150634765625,957050.3303527832,42192.1501159668
2021-02-01,AMZN,0.5870581341579897,167.1439971923828,957050.3303527832,42192.1501159668
2021-02-01,DIS,0.6092803031,170.97000122070312,957050.3303527832,42192.1501159668
2021-02-01,GOOGL,0.3616269506,94.65350341796876,957050.3303527832,42192.1501159668
2021-02-01,MCD,0.6935821124,197.6814727783203,957050.3303527832,42192.1501159668
2021-02-01,META,0.5317163528,262.010009765625,957050.3303527832,42192.1501159668
2021-02-01,MSFT,0.27682134939999997,234.8634033203125,933563.990020752,65678.49044799805
2021-02-01,NFLX,0.6453823952,539.0399780273438,933563.990020752,65678.49044799805
2021-02-01,SBUX,0.4700347722,94.25332641601562,933563.990020752,65678.49044799805
2021-02-01,TSLA,0.6122515798377867,279.9366760253906,933563.990020752,65678.49044799805
2021-02-01,WMT,0.7218436018000001,134.96832275390625,933563.990020752,65678.49044799805
2021-02-02,AMZN,0.42192296368587917,169.0,933563.990020752,65678.49044799805
2021-02-02,DIS,0.5680553746,176.9600067138672,933563.990020752,65678.49044799805
2021-02-02,GOOGL,0.4511443142,95.95600128173828,933563.990020752,65678.49044799805
2021-02-02,MCD,0.562078678,199.4213104248047,933563.990020752,65678.49044799805
2021-02-02,META,0.4124330671,267.0799865722656,933563.990020752,65678.49044799805
2021-02-02,MSFT,0.3356438883,234.72618103027344,933563.990020752,65678.49044799805
2021-02-02,NFLX,0.4827781574,548.1599731445312,933563.990020752,65678.49044799805
2021-02-02,SBUX,0.6122032640999999,97.1885986328125,933563.990020752,65678.49044799805
2021-02-02,TSLA,0.5085245107921305,290.92999267578125,933563.990020752,65678.49044799805
2021-02-02,WMT,0.3716510987,136.4219970703125,933563.990020752,65678.49044799805
2021-02-03,AMZN,0.5351747533975233,165.62649536132812,933563.990020752,65678.49044799805
2021-02-03,DIS,0.3371403452,176.42999267578125,933563.990020752,65678.49044799805
2021-02-03,GOOGL,0.6143154222,102.94400024414062,933563.990020752,65678.49044799805
2021-02-03,MCD,0.4681963853,198.42306518554688,933563.990020752,65678.49044799805
2021-02-03,META,0.6040936893,266.6499938964844,933563.990020752,65678.49044799805
2021-02-03,MSFT,0.38602136810000004,238.146484375,933563.990020752,65678.49044799805
2021-02-03,NFLX,0.2962666553,539.4500122070312,879618.9888000488,119623.49166870117
2021-02-03,SBUX,0.5529124912000001,96.58624267578124,879618.9888000488,119623.49166870117
2021-02-03,TSLA,0.5531043624413672,284.89666748046875,879618.9888000488,119623.49166870117
2021-02-03,WMT,0.5232211401,136.8386993408203,879618.9888000488,119623.49166870117
2021-02-04,AMZN,0.4756181312558188,166.5500030517578,879618.9888000488,119623.49166870117
2021-02-04,DIS,0.7020603531,180.22999572753903,897641.9883728027,102435.49118041992
2021-02-04,GOOGL,0.6206689718,102.68150329589844,897641.9883728027,102435.49118041992
2021-02-04,MCD,0.569911123,200.6287078857422,897641.9883728027,102435.49118041992
2021-02-04,META,0.39453477049999996,266.489990234375,897641.9883728027,102435.49118041992
2021-02-04,MSFT,0.42773217929999996,237.17626953125,897641.9883728027,102435.49118041992
2021-02-04,NFLX,0.5993416306,552.1599731445312,897641.9883728027,102435.49118041992
2021-02-04,SBUX,0.42119287089999996,99.09123992919922,897641.9883728027,102435.49118041992
2021-02-04,TSLA,0.4513323099741327,283.3299865722656,897641.9883728027,102435.49118041992
2021-02-04,WMT,0.277732262,138.1276092529297,883829.2274475098,116248.25210571289
2021-02-05,AMZN,0.5440028164664793,167.6074981689453,883829.2274475098,116248.25210571289
2021-02-05,DIS,0.5598422312,181.16000366210935,883829.2274475098,116248.25210571289
2021-02-05,GOOGL,0.6847743636,104.44149780273438,894273.3772277832,106847.9019165039
2021-02-05,MCD,0.6935821124,202.1023101806641,894273.3772277832,106847.9019165039
2021-02-05,META,0.43981123980000003,268.1000061035156,894273.3772277832,106847.9019165039
2021-02-05,MSFT,0.569477352,237.3624420166016,894273.3772277832,106847.9019165039
2021-02-05,NFLX,0.629531465,550.7899780273438,894273.3772277832,106847.9019165039
2021-02-05,SBUX,0.6056172965,101.8066177368164,894273.3772277832,106847.9019165039
2021-02-05,TSLA,0.46332424245252624,284.07666015625,894273.3772277832,106847.9019165039
2021-02-05,WMT,0.5494179134999999,139.9010772705078,894273.3772277832,106847.9019165039
2021-02-08,AMZN,0.46500408496732026,166.14700317382812,894273.3772277832,106847.9019165039
2021-02-08,DIS,0.7037226108000001,190.0,894273.3772277832,106847.9019165039
2021-02-08,GOOGL,0.3867967764,104.22599792480467,894273.3772277832,106847.9019165039
2021-02-08,MCD,0.562078678,201.1516265869141,894273.3772277832,106847.9019165039
2021-02-08,META,0.5889926749,266.5799865722656,894273.3772277832,106847.9019165039
2021-02-08,MSFT,0.39788403320000004,237.6270904541016,894273.3772277832,106847.9019165039
2021-02-08,NFLX,0.5172578347,547.9199829101562,894273.3772277832,106847.9019165039
2021-02-08,SBUX,0.4488530957,101.59626770019533,894273.3772277832,106847.9019165039
2021-02-08,TSLA,0.5745015234765234,287.8066711425781,894273.3772277832,106847.9019165039
2021-02-08,WMT,0.5169520639,140.55043029785156,894273.3772277832,106847.9019165039
2021-02-09,AMZN,0.6007881971039866,165.25,894273.3772277832,106847.9019165039
2021-02-09,DIS,0.5454177109,188.2100067138672,894273.3772277832,106847.9019165039
2021-02-09,GOOGL,0.4261816188,103.76950073242188,894273.3772277832,106847.9019165039
2021-02-09,MCD,0.4681963853,205.3347320556641,894273.3772277832,106847.9019165039
2021-02-09,META,0.6056903029,269.45001220703125,894273.3772277832,106847.9019165039
2021-02-09,MSFT,0.5652860199,238.901123046875,894273.3772277832,106847.9019165039
2021-02-09,NFLX,0.37488684289999996,559.0700073242188,894273.3772277832,106847.9019165039
2021-02-09,SBUX,0.5257864692,101.5580062866211,894273.3772277832,106847.9019165039
2021-02-09,TSLA,0.455113424722368,283.1533203125,894273.3772277832,106847.9019165039
2021-02-09,WMT,0.5544223802,141.32569885253906,894273.3772277832,106847.9019165039
2021-02-10,AMZN,0.5621769301394306,164.32899475097656,894273.3772277832,106847.9019165039
2021-02-10,DIS,0.5000732076000001,189.6300048828125,894273.3772277832,106847.9019165039
2021-02-10,GOOGL,0.5541870301999999,104.3239974975586,894273.3772277832,106847.9019165039
2021-02-10,MCD,0.569911123,203.8326110839844,894273.3772277832,106847.9019165039
2021-02-10,META,0.3503501402,271.8699951171875,894273.3772277832,106847.9019165039
2021-02-10,MSFT,0.552477849,237.97010803222656,894273.3772277832,106847.9019165039
2021-02-10,NFLX,0.506448787,563.5900268554688,894273.3772277832,106847.9019165039
2021-02-10,SBUX,0.3583077168,101.22337341308594,894273.3772277832,106847.9019165039
2021-02-10,TSLA,0.32437203767137357,268.2733459472656,867446.0426330566,133675.23651123047
2021-02-10,WMT,0.6230132427,139.67820739746094,867446.0426330566,133675.23651123047
2021-02-11,AMZN,0.4450795276472195,163.10650634765625,867446.0426330566,133675.23651123047
2021-02-11,DIS,0.3203043884,190.91000366210935,848355.0422668457,152766.2368774414
2021-02-11,GOOGL,0.4369542223,104.4375,848355.0422668457,152766.2368774414
2021-02-11,MCD,0.6935821124,203.70901489257807,848355.0422668457,152766.2368774414
2021-02-11,META,0.5413302583,270.3900146484375,848355.0422668457,152766.2368774414
2021-02-11,MSFT,0.6165001113999999,239.60671997070312,848355.0422668457,152766.2368774414
2021-02-11,NFLX,0.46433815640000003,557.5900268554688,848355.0422668457,152766.2368774414
2021-02-11,SBUX,0.6980124575,101.2138214111328,848355.0422668457,152766.2368774414
2021-02-11,TSLA,0.5222798932757848,270.5533447265625,848355.0422668457,152766.2368774414
2021-02-11,WMT,0.46163228079999996,139.57162475585938,848355.0422668457,152766.2368774414
2021-02-12,AMZN,0.3258941048259412,163.885498046875,848355.0422668457,152766.2368774414
2021-02-12,DIS,0.5871737077,187.6699981689453,848355.0422668457,152766.2368774414
2021-02-12,GOOGL,0.6372010427,104.75150299072266,848355.0422668457,152766.2368774414
2021-02-12,MCD,0.562078678,203.35723876953125,848355.0422668457,152766.2368774414
2021-02-12,META,0.5954039230999999,270.5,848355.0422668457,152766.2368774414
2021-02-12,MSFT,0.4255819851,240.09674072265625,848355.0422668457,152766.2368774414
2021-02-12,NFLX,0.2856025641,556.52001953125,848355.0422668457,152766.2368774414
2021-02-12,SBUX,0.4326256859,100.67841339111328,848355.0422668457,152766.2368774414
2021-02-12,TSLA,0.5682171717171717,272.0400085449219,848355.0422668457,152766.2368774414
2021-02-12,WMT,0.5227283248,140.00770568847656,848355.0422668457,152766.2368774414
2021-02-16,AMZN,0.4232479947301865,163.44749450683594,848355.0422668457,152766.2368774414
2021-02-16,DIS,0.6013888890000001,186.3500061035156,848355.0422668457,152766.2368774414
2021-02-16,GOOGL,0.5995406591,105.53500366210938,848355.0422668457,152766.2368774414
2021-02-16,MCD,0.4681963853,204.4315490722656,848355.0422668457,152766.2368774414
2021-02-16,META,0.4613117648,273.9700012207031,848355.0422668457,152766.2368774414
2021-02-16,MSFT,0.3804555994,238.8324737548828,848355.0422668457,152766.2368774414
2021-02-16,NFLX,0.6812037497000001,557.280029296875,904083.0451965332,98821.23565673828
2021-02-16,SBUX,0.5502316481,101.4910888671875,904083.0451965332,98821.23565673828
2021-02-16,TSLA,0.4759468723895364,265.4066772460937,904083.0451965332,98821.23565673828
2021-02-16,WMT,0.5698420311,141.16094970703125,904083.0451965332,98821.23565673828
2021-02-17,AMZN,0.39732156837827814,165.4320068359375,904083.0451965332,98821.23565673828
2021-02-17,DIS,0.39840819720000004,186.44000244140625,904083.0451965332,98821.23565673828
2021-02-17,GOOGL,0.6215017842,105.93099975585938,904083.0451965332,98821.23565673828
2021-02-17,MCD,0.569911123,202.92942810058597,904083.0451965332,98821.23565673828
2021-02-17,META,0.3745939681,273.57000732421875,904083.0451965332,98821.23565673828
2021-02-17,MSFT,0.5112691378,239.8737030029297,904083.0451965332,98821.23565673828
2021-02-17,NFLX,0.5448661869,551.3400268554688,904083.0451965332,98821.23565673828
2021-02-17,SBUX,0.3947440745,100.28126525878906,904083.0451965332,98821.23565673828
2021-02-17,TSLA,0.5940714285714286,266.04998779296875,904083.0451965332,98821.23565673828
2021-02-17,WMT,0.46945280990000005,142.65338134765625,904083.0451965332,98821.23565673828
2021-02-18,AMZN,0.6559886896729001,166.4114990234375,920724.195098877,83217.43621826172
2021-02-18,DIS,0.5494422808999999,183.0,920724.195098877,83217.43621826172
2021-02-18,GOOGL,0.44169648419999996,105.29049682617188,920724.195098877,83217.43621826172
2021-02-18,MCD,0.6935821124,204.81185913085935,920724.195098877,83217.43621826172
2021-02-18,META,0.6357634484,269.3900146484375,920724.195098877,83217.43621826172
2021-02-18,MSFT,0.47035349719999997,239.4709625244141,920724.195098877,83217.43621826172
2021-02-18,NFLX,0.5058424908,548.219970703125,920724.195098877,83217.43621826172
2021-02-18,SBUX,0.5992586677,100.7901611328125,920724.195098877,83217.43621826172
2021-02-18,TSLA,0.5799369097612429,262.4599914550781,920724.195098877,83217.43621826172
2021-02-18,WMT,0.4805717348,133.40805053710938,920724.195098877,83217.43621826172
2021-02-19,AMZN,0.5938713636122276,162.4949951171875,920724.195098877,83217.43621826172
2021-02-19,DIS,0.5457875458,183.6499938964844,920724.195098877,83217.43621826172
2021-02-19,GOOGL,0.5711462219000001,104.44049835205078,920724.195098877,83217.43621826172
2021-02-19,MCD,0.562078678,201.7790679931641,920724.195098877,83217.43621826172
2021-02-19,META,0.6819762855,261.5599975585937,920724.195098877,83217.43621826172
2021-02-19,MSFT,0.5855958684,236.70095825195312,920724.195098877,83217.43621826172
2021-02-19,NFLX,0.4527024999,540.219970703125,920724.195098877,83217.43621826172
2021-02-19,SBUX,0.5421960033000001,99.25386810302734,920724.195098877,83217.43621826172
2021-02-19,TSLA,0.5286057542562983,260.4333190917969,920724.195098877,83217.43621826172
2021-02-19,WMT,0.5388689088999999,134.06703186035156,920724.195098877,83217.43621826172
